idDimOtherData,calories,avg_heart_rate_element,vrsta_sporta
3309,494,119.0,Biking
3310,2195,127.0,Biking
3311,389,161.0,Biking
3312,331,130.0,Biking
3313,290,,Biking
3314,935,,Biking
3315,2205,,Biking
3316,27,90.0,Biking
3317,478,112.0,Biking
3318,622,103.0,Biking
3319,1551,128.0,Biking
3320,1141,,Biking
3321,4632,,Biking
3322,233,,Biking
3323,636,,Biking
3324,178,,Biking
3325,157,,Biking
3326,190,,Biking
3327,130,,Biking
3328,277,,Biking
3329,162,,Biking
3330,321,,Biking
3331,477,114.0,Biking
3332,488,136.0,Biking
3333,503,121.0,Biking
3334,1731,142.0,Biking
3335,866,107.0,Biking
3336,545,121.0,Biking
3337,174,152.0,Biking
3338,442,130.0,Biking
3339,2163,118.0,Biking
3340,736,60.0,Biking
3341,794,130.0,Biking
3342,621,128.0,Biking
3343,638,133.0,Biking
3344,105,118.0,Biking
3345,952,150.0,Biking
3346,712,126.0,Biking
3347,752,129.0,Biking
3348,145,132.0,Biking
3349,624,133.0,Biking
3350,142,142.0,Biking
3351,2052,,Biking
3352,119,,Biking
3353,463,,Biking
3354,336,,Biking
3355,1426,,Biking
3356,1063,125.0,Biking
3357,541,119.0,Biking
3358,270,,Biking
3359,275,,Biking
3360,273,,Biking
3361,359,,Biking
3362,647,129.0,Biking
3363,1636,132.0,Biking
3364,4478,,Biking
3365,629,130.0,Biking
3366,536,136.0,Biking
3367,159,149.0,Biking
3368,43,113.0,Biking
3369,2183,,Biking
3370,1015,,Biking
3371,452,145.0,Biking
3372,35,144.0,Biking
3373,235,146.0,Biking
3374,809,,Biking
3375,740,,Biking
3376,543,121.0,Biking
3377,673,104.0,Biking
3378,500,126.0,Biking
3379,456,131.0,Biking
3380,247,126.0,Biking
3381,657,120.0,Biking
3382,251,115.0,Biking
3383,45,115.0,Biking
3384,132,151.0,Biking
3385,358,133.0,Biking
3386,482,134.0,Biking
3387,230,137.0,Biking
3388,4778,,Biking
3389,712,113.0,Biking
3390,484,129.0,Biking
3391,509,,Biking
3392,426,,Biking
3393,238,,Biking
3394,447,,Biking
3395,1605,128.0,Biking
3396,1445,,Biking
3397,804,129.0,Biking
3398,594,147.0,Biking
3399,521,128.0,Biking
3400,852,,Biking
3401,110,102.0,Biking
3402,351,83.0,Biking
3403,1357,131.0,Biking
3404,1051,,Biking
3405,127,,Biking
3406,209,,Biking
3407,688,126.0,Biking
3408,695,107.0,Biking
3409,798,128.0,Biking
3410,327,121.0,Biking
3411,182,,Biking
3412,5153,,Biking
3413,590,,Biking
3414,467,,Biking
3415,678,123.0,Biking
3416,620,131.0,Biking
3417,2073,,Biking
3418,2221,139.0,Biking
3419,659,136.0,Biking
3420,154,122.0,Biking
3421,96,112.0,Biking
3422,630,140.0,Biking
3423,452,,Biking
3424,1148,128.0,Biking
3425,1327,136.0,Biking
3426,826,125.0,Biking
3427,773,149.0,Biking
3428,258,121.0,Biking
3429,479,115.0,Biking
3430,1210,121.0,Biking
3431,561,,Biking
3432,1199,,Biking
3433,105,,Biking
3434,610,142.0,Biking
3435,284,,Biking
3436,1326,,Biking
3437,712,113.0,Biking
3438,1078,126.0,Biking
3439,182,119.0,Biking
3440,205,134.0,Biking
3441,470,132.0,Biking
3442,112,144.0,Biking
3443,195,141.0,Biking
3444,754,130.0,Biking
3445,285,112.0,Biking
3446,248,107.0,Biking
3447,145,110.0,Biking
3448,764,,Biking
3449,930,,Biking
3450,990,131.0,Biking
3451,209,,Biking
3452,2205,,Biking
3453,1822,129.0,Biking
3454,0,,Biking
3455,548,,Biking
3456,1145,138.0,Biking
3457,847,124.0,Biking
3458,673,132.0,Biking
3459,1493,116.0,Biking
3460,1283,,Biking
3461,1533,139.0,Biking
3462,362,122.0,Biking
3463,2582,,Biking
3464,545,106.0,Biking
3465,293,,Biking
3466,1236,109.0,Biking
3467,436,,Biking
3468,693,126.0,Biking
3469,806,139.0,Biking
3470,615,132.0,Biking
3471,1320,127.0,Biking
3472,683,131.0,Biking
3473,547,139.0,Biking
3474,575,127.0,Biking
3475,75,140.0,Biking
3476,73,138.0,Biking
3477,73,137.0,Biking
3478,559,132.0,Biking
3479,587,120.0,Biking
3480,105,116.0,Biking
3481,557,129.0,Biking
3482,1422,,Biking
3483,837,,Biking
3484,408,130.0,Biking
3485,1275,120.0,Biking
3486,517,141.0,Biking
3487,447,116.0,Biking
3488,364,125.0,Biking
3489,161,111.0,Biking
3490,740,109.0,Biking
3491,130,110.0,Biking
3492,1247,,Biking
3493,368,140.0,Biking
3494,74,139.0,Biking
3495,162,142.0,Biking
3496,94,143.0,Biking
3497,331,132.0,Biking
3498,3273,,Biking
3499,1764,129.0,Biking
3500,2837,121.0,Biking
3501,2541,160.0,Biking
3502,0,138.0,Biking
3503,2056,128.0,Biking
3504,2341,,Biking
3505,1653,138.0,Biking
3506,890,,Biking
3507,3234,,Biking
3508,2372,123.0,Biking
3509,1610,136.0,Biking
3510,193,,Biking
3511,532,,Biking
3512,1133,132.0,Biking
3513,900,130.0,Biking
3514,564,,Biking
3515,173,,Biking
3516,143,,Biking
3517,147,,Biking
3518,499,,Biking
3519,842,138.0,Biking
3520,46,121.0,Biking
3521,915,143.0,Biking
3522,775,,Biking
3523,626,,Biking
3524,2436,137.0,Biking
3525,1798,127.0,Biking
3526,1420,128.0,Biking
3527,409,131.0,Biking
3528,289,156.0,Biking
3529,31,120.0,Biking
3530,117,119.0,Biking
3531,1074,121.0,Biking
3532,3445,127.0,Biking
3533,245,133.0,Biking
3534,720,132.0,Biking
3535,525,,Biking
3536,589,124.0,Biking
3537,390,122.0,Biking
3538,622,,Biking
3539,187,,Biking
3540,1425,139.0,Biking
3541,2647,135.0,Biking
3542,746,120.0,Biking
3543,761,115.0,Biking
3544,179,,Biking
3545,42,,Biking
3546,3697,,Biking
3547,1774,131.0,Biking
3548,810,134.0,Biking
3549,94,121.0,Biking
3550,378,131.0,Biking
3551,4599,98.0,Biking
3552,1494,129.0,Biking
3553,691,149.0,Biking
3554,322,,Biking
3555,2361,132.0,Biking
3556,932,157.0,Biking
3557,306,124.0,Biking
3558,610,157.0,Biking
3559,121,102.0,Biking
3560,1475,,Biking
3561,715,120.0,Biking
3562,1678,,Biking
3563,1041,,Biking
3564,748,134.0,Biking
3565,430,136.0,Biking
3566,627,131.0,Biking
3567,537,,Biking
3568,788,125.0,Biking
3569,272,146.0,Biking
3570,803,126.0,Biking
3571,1495,118.0,Biking
3572,1026,111.0,Biking
3573,2198,114.0,Biking
3574,589,114.0,Biking
3575,1090,,Biking
3576,3922,,Biking
3577,1892,125.0,Biking
3578,500,107.0,Biking
3579,545,100.0,Biking
3580,396,,Biking
3581,430,121.0,Biking
3582,2466,,Biking
3583,473,,Biking
3584,840,,Biking
3585,351,,Biking
3586,122,113.0,Biking
3587,1133,66.0,Biking
3588,2552,,Biking
3589,815,134.0,Biking
3590,684,127.0,Biking
3591,962,127.0,Biking
3592,804,132.0,Biking
3593,745,119.0,Biking
3594,340,117.0,Biking
3595,284,120.0,Biking
3596,1094,135.0,Biking
3597,430,132.0,Biking
3598,778,126.0,Biking
3599,475,94.0,Biking
3600,604,119.0,Biking
3601,1012,129.0,Biking
3602,499,131.0,Biking
3603,931,106.0,Biking
3604,710,126.0,Biking
3605,1387,132.0,Biking
3606,2409,,Biking
3607,521,135.0,Biking
3608,994,125.0,Biking
3609,1256,,Biking
3610,361,118.0,Biking
3611,110,125.0,Biking
3612,263,131.0,Biking
3613,562,126.0,Biking
3614,752,,Biking
3615,840,,Biking
3616,304,,Biking
3617,472,,Biking
3618,157,,Biking
3619,74,,Biking
3620,305,,Biking
3621,1214,131.0,Biking
3622,405,153.0,Biking
3623,1452,138.0,Biking
3624,815,,Biking
3625,808,152.0,Biking
3626,553,130.0,Biking
3627,369,145.0,Biking
3628,1487,120.0,Biking
3629,1415,148.0,Biking
3630,1466,128.0,Biking
3631,78,124.0,Biking
3632,494,125.0,Biking
3633,352,147.0,Biking
3634,154,121.0,Biking
3635,414,157.0,Biking
3636,594,114.0,Biking
3637,222,123.0,Biking
3638,779,131.0,Biking
3639,240,118.0,Biking
3640,720,121.0,Biking
3641,1006,117.0,Biking
3642,159,126.0,Biking
3643,588,128.0,Biking
3644,1941,136.0,Biking
3645,341,132.0,Biking
3646,252,128.0,Biking
3647,331,121.0,Biking
3648,116,144.0,Biking
3649,412,120.0,Biking
3650,232,115.0,Biking
3651,583,,Biking
3652,221,,Biking
3653,242,,Biking
3654,1846,129.0,Biking
3655,2611,157.0,Biking
3656,1559,127.0,Biking
3657,638,119.0,Biking
3658,605,,Biking
3659,1284,147.0,Biking
3660,519,,Biking
3661,1331,,Biking
3662,550,136.0,Biking
3663,1763,119.0,Biking
3664,257,126.0,Biking
3665,78,139.0,Biking
3666,21,87.0,Biking
3667,56,147.0,Biking
3668,263,120.0,Biking
3669,1320,,Biking
3670,2526,,Biking
3671,1030,127.0,Biking
3672,758,120.0,Biking
3673,488,119.0,Biking
3674,1696,124.0,Biking
3675,1424,131.0,Biking
3676,2147,121.0,Biking
3677,796,128.0,Biking
3678,99,126.0,Biking
3679,752,127.0,Biking
3680,763,132.0,Biking
3681,348,128.0,Biking
3682,194,137.0,Biking
3683,3326,,Biking
3684,822,,Biking
3685,289,125.0,Biking
3686,210,122.0,Biking
3687,94,116.0,Biking
3688,331,155.0,Biking
3689,110,115.0,Biking
3690,310,125.0,Biking
3691,3131,134.0,Biking
3692,1184,127.0,Biking
3693,2343,136.0,Biking
3694,1261,,Biking
3695,1262,121.0,Biking
3696,624,141.0,Biking
3697,1305,,Biking
3698,1475,114.0,Biking
3699,678,139.0,Biking
3700,747,134.0,Biking
3701,174,153.0,Biking
3702,256,134.0,Biking
3703,519,,Biking
3704,1536,,Biking
3705,1357,122.0,Biking
3706,1195,130.0,Biking
3707,480,118.0,Biking
3708,715,131.0,Biking
3709,525,,Biking
3710,459,,Biking
3711,1251,143.0,Biking
3712,1087,115.0,Biking
3713,2494,146.0,Biking
3714,531,142.0,Biking
3715,482,135.0,Biking
3716,257,151.0,Biking
3717,525,128.0,Biking
3718,384,,Biking
3719,170,,Biking
3720,1706,124.0,Biking
3721,2620,98.0,Biking
3722,463,,Biking
3723,1005,127.0,Biking
3724,2315,143.0,Biking
3725,505,,Biking
3726,147,,Biking
3727,1461,134.0,Biking
3728,856,135.0,Biking
3729,799,125.0,Biking
3730,747,126.0,Biking
3731,3887,133.0,Biking
3732,73,105.0,Biking
3733,226,146.0,Biking
3734,299,112.0,Biking
3735,622,,Biking
3736,329,,Biking
3737,317,,Biking
3738,532,128.0,Biking
3739,1298,128.0,Biking
3740,861,129.0,Biking
3741,367,116.0,Biking
3742,505,105.0,Biking
3743,441,124.0,Biking
3744,0,127.0,Biking
3745,394,127.0,Biking
3746,68,112.0,Biking
3747,170,123.0,Biking
3748,495,134.0,Biking
3749,1433,,Biking
3750,489,147.0,Biking
3751,405,122.0,Biking
3752,403,119.0,Biking
3753,3447,128.0,Biking
3754,1005,131.0,Biking
3755,552,113.0,Biking
3756,489,,Biking
3757,205,117.0,Biking
3758,2145,128.0,Biking
3759,72,123.0,Biking
3760,672,128.0,Biking
3761,58,117.0,Biking
3762,482,136.0,Biking
3763,626,129.0,Biking
3764,99,146.0,Biking
3765,651,140.0,Biking
3766,2721,,Biking
3767,768,116.0,Biking
3768,974,136.0,Biking
3769,3248,138.0,Biking
3770,882,124.0,Biking
3771,1072,127.0,Biking
3772,2683,137.0,Biking
3773,564,,Biking
3774,1420,111.0,Biking
3775,2430,137.0,Biking
3776,106,126.0,Biking
3777,2137,129.0,Biking
3778,1011,131.0,Biking
3779,438,,Biking
3780,838,,Biking
3781,2180,,Biking
3782,795,136.0,Biking
3783,117,150.0,Biking
3784,972,138.0,Biking
3785,167,,Biking
3786,1329,86.0,Biking
3787,317,,Biking
3788,295,123.0,Biking
3789,15,130.0,Biking
3790,1266,131.0,Biking
3791,1837,136.0,Biking
3792,1272,,Biking
3793,75,,Biking
3794,593,,Biking
3795,1645,135.0,Biking
3796,1711,136.0,Biking
3797,1159,,Biking
3798,674,111.0,Biking
3799,726,121.0,Biking
3800,3250,,Biking
3801,2254,,Biking
3802,816,121.0,Biking
3803,289,112.0,Biking
3804,110,123.0,Biking
3805,1375,132.0,Biking
3806,1251,120.0,Biking
3807,342,,Biking
3808,667,127.0,Biking
3809,301,,Biking
3810,2382,,Biking
3811,663,128.0,Biking
3812,683,131.0,Biking
3813,183,151.0,Biking
3814,490,,Biking
3815,696,,Biking
3816,3831,121.0,Biking
3817,301,121.0,Biking
3818,526,130.0,Biking
3819,426,129.0,Biking
3820,1347,119.0,Biking
3821,694,,Biking
3822,820,126.0,Biking
3823,157,116.0,Biking
3824,27,132.0,Biking
3825,887,134.0,Biking
3826,771,117.0,Biking
3827,683,,Biking
3828,1289,,Biking
3829,545,,Biking
3830,210,,Biking
3831,751,102.0,Biking
3832,447,122.0,Biking
3833,270,137.0,Biking
3834,5625,,Biking
3835,791,138.0,Biking
3836,442,152.0,Biking
3837,1403,129.0,Biking
3838,153,122.0,Biking
3839,1166,127.0,Biking
3840,1689,133.0,Biking
3841,910,132.0,Biking
3842,510,112.0,Biking
3843,194,153.0,Biking
3844,658,141.0,Biking
3845,1226,,Biking
3846,985,,Biking
3847,2035,132.0,Biking
3848,1787,,Biking
3849,1153,,Biking
3850,1547,130.0,Biking
3851,1405,126.0,Biking
3852,3503,,Biking
3853,498,118.0,Biking
3854,269,124.0,Biking
3855,203,108.0,Biking
3856,1605,139.0,Biking
3857,888,122.0,Biking
3858,871,125.0,Biking
3859,1068,129.0,Biking
3860,1501,,Biking
3861,1495,,Biking
3862,742,143.0,Biking
3863,2264,124.0,Biking
3864,666,,Biking
3865,415,,Biking
3866,357,142.0,Biking
3867,408,175.0,Biking
3868,236,138.0,Biking
3869,536,,Biking
3870,294,,Biking
3871,719,132.0,Biking
3872,831,137.0,Biking
3873,830,143.0,Biking
3874,241,126.0,Biking
3875,1137,124.0,Biking
3876,142,106.0,Biking
3877,632,126.0,Biking
3878,1167,120.0,Biking
3879,268,,Biking
3880,1452,120.0,Biking
3881,1666,132.0,Biking
3882,920,,Biking
3883,273,123.0,Biking
3884,431,128.0,Biking
3885,1350,133.0,Biking
3886,673,120.0,Biking
3887,2862,,Biking
3888,3531,126.0,Biking
3889,3787,,Biking
3890,705,124.0,Biking
3891,688,125.0,Biking
3892,667,123.0,Biking
3893,421,125.0,Biking
3894,430,126.0,Biking
3895,242,128.0,Biking
3896,2941,137.0,Biking
3897,652,,Biking
3898,446,126.0,Biking
3899,52,119.0,Biking
3900,615,131.0,Biking
3901,3883,,Biking
3902,973,,Biking
3903,2420,140.0,Biking
3904,110,,Biking
3905,209,,Biking
3906,548,,Biking
3907,436,,Biking
3908,1059,,Biking
3909,373,128.0,Biking
3910,251,118.0,Biking
3911,53,106.0,Biking
3912,417,133.0,Biking
3913,733,,Biking
3914,627,,Biking
3915,605,,Biking
3916,242,137.0,Biking
3917,374,162.0,Biking
3918,143,134.0,Biking
3919,814,,Biking
3920,0,,Biking
3921,0,,Biking
3922,766,128.0,Biking
3923,3821,,Biking
3924,962,,Biking
3925,2587,123.0,Biking
3926,619,148.0,Biking
3927,1389,,Biking
3928,631,118.0,Biking
3929,321,119.0,Biking
3930,224,134.0,Biking
3931,17,,Biking
3932,268,146.0,Biking
3933,394,126.0,Biking
3934,443,124.0,Biking
3935,640,134.0,Biking
3936,257,171.0,Biking
3937,321,,Biking
3938,731,122.0,Biking
3939,330,122.0,Biking
3940,242,131.0,Biking
3941,209,137.0,Biking
3942,1278,135.0,Biking
3943,861,110.0,Biking
3944,1733,,Biking
3945,3,,Biking
3946,1273,137.0,Biking
3947,1215,128.0,Biking
3948,580,128.0,Biking
3949,652,147.0,Biking
3950,100,128.0,Biking
3951,340,150.0,Biking
3952,894,137.0,Biking
3953,556,157.0,Biking
3954,379,145.0,Biking
3955,321,154.0,Biking
3956,140,146.0,Biking
3957,353,111.0,Biking
3958,166,143.0,Biking
3959,1235,131.0,Biking
3960,1167,,Biking
3961,1403,128.0,Biking
3962,1063,,Biking
3963,687,,Biking
3964,1093,130.0,Biking
3965,3394,124.0,Biking
3966,820,125.0,Biking
3967,462,165.0,Biking
3968,1862,143.0,Biking
3969,1095,118.0,Biking
3970,517,127.0,Biking
3971,2117,135.0,Biking
3972,1277,135.0,Biking
3973,157,121.0,Biking
3974,174,123.0,Biking
3975,2183,128.0,Biking
3976,484,158.0,Biking
3977,694,,Biking
3978,490,,Biking
3979,405,,Biking
3980,199,,Biking
3981,1105,135.0,Biking
3982,637,126.0,Biking
3983,1559,117.0,Biking
3984,457,107.0,Biking
3985,279,116.0,Biking
3986,233,,Biking
3987,3773,125.0,Biking
3988,1525,125.0,Biking
3989,1401,130.0,Biking
3990,280,135.0,Biking
3991,819,149.0,Biking
3992,853,133.0,Biking
3993,168,131.0,Biking
3994,246,130.0,Biking
3995,6,116.0,Biking
3996,99,125.0,Biking
3997,75,119.0,Biking
3998,66,117.0,Biking
3999,63,117.0,Biking
4000,79,114.0,Biking
4001,921,145.0,Biking
4002,977,127.0,Biking
4003,361,123.0,Biking
4004,5,152.0,Biking
4005,31,130.0,Biking
4006,5,155.0,Biking
4007,29,131.0,Biking
4008,4,152.0,Biking
4009,31,132.0,Biking
4010,4,152.0,Biking
4011,31,136.0,Biking
4012,99,128.0,Biking
4013,1677,137.0,Biking
4014,1659,155.0,Biking
4015,1631,,Biking
4016,1989,138.0,Biking
4017,315,135.0,Biking
4018,1,142.0,Biking
4019,26,141.0,Biking
4020,3,148.0,Biking
4021,21,137.0,Biking
4022,3,144.0,Biking
4023,19,142.0,Biking
4024,21,142.0,Biking
4025,1,144.0,Biking
4026,22,145.0,Biking
4027,19,139.0,Biking
4028,16,142.0,Biking
4029,206,133.0,Biking
4030,936,148.0,Biking
4031,557,,Biking
4032,1331,148.0,Biking
4033,368,137.0,Biking
4034,93,164.0,Biking
4035,21,139.0,Biking
4036,24,138.0,Biking
4037,119,146.0,Biking
4038,289,184.0,Biking
4039,185,,Biking
4040,166,,Biking
4041,83,,Biking
4042,1341,145.0,Biking
4043,299,185.0,Biking
4044,31,130.0,Biking
4045,321,181.0,Biking
4046,868,147.0,Biking
4047,661,,Biking
4048,337,143.0,Biking
4049,150,184.0,Biking
4050,47,146.0,Biking
4051,25,145.0,Biking
4052,405,146.0,Biking
4053,405,138.0,Biking
4054,33,150.0,Biking
4055,284,144.0,Biking
4056,779,156.0,Biking
4057,38,177.0,Biking
4058,17,144.0,Biking
4059,56,164.0,Biking
4060,426,147.0,Biking
4061,2483,148.0,Biking
4062,27,121.0,Biking
4063,67,163.0,Biking
4064,64,166.0,Biking
4065,17,134.0,Biking
4066,59,164.0,Biking
4067,15,138.0,Biking
4068,64,166.0,Biking
4069,16,140.0,Biking
4070,64,169.0,Biking
4071,14,155.0,Biking
4072,38,127.0,Biking
4073,77,136.0,Biking
4074,187,161.0,Biking
4075,174,160.0,Biking
4076,168,160.0,Biking
4077,162,154.0,Biking
4078,1288,148.0,Biking
4079,0,,Biking
4080,0,,Biking
4081,0,,Biking
4082,0,,Biking
4083,0,,Biking
4084,0,,Biking
4085,1536,162.0,Biking
4086,391,132.0,Biking
4087,42,152.0,Biking
4088,0,120.0,Biking
4089,95,162.0,Biking
4090,98,162.0,Biking
4091,95,155.0,Biking
4092,88,166.0,Biking
4093,115,131.0,Biking
4094,109,151.0,Biking
4095,332,127.0,Biking
4096,1126,142.0,Biking
4097,975,145.0,Biking
4098,442,,Biking
4099,11,,Biking
4100,14,,Biking
4101,282,,Biking
4102,130,,Biking
4103,215,,Biking
4104,437,124.0,Biking
4105,336,187.0,Biking
4106,147,150.0,Biking
4107,115,151.0,Biking
4108,108,151.0,Biking
4109,108,150.0,Biking
4110,96,149.0,Biking
4111,99,150.0,Biking
4112,177,150.0,Biking
4113,112,151.0,Biking
4114,387,129.0,Biking
4115,61,173.0,Biking
4116,25,125.0,Biking
4117,43,169.0,Biking
4118,15,128.0,Biking
4119,62,177.0,Biking
4120,22,131.0,Biking
4121,63,171.0,Biking
4122,30,119.0,Biking
4123,59,172.0,Biking
4124,56,173.0,Biking
4125,41,124.0,Biking
4126,382,122.0,Biking
4127,842,135.0,Biking
4128,1953,148.0,Biking
4129,1077,149.0,Biking
4130,1352,139.0,Biking
4131,101,128.0,Biking
4132,337,164.0,Biking
4133,712,135.0,Biking
4134,731,,Biking
4135,657,134.0,Biking
4136,710,124.0,Biking
4137,1552,174.0,Biking
4138,0,96.0,Biking
4139,537,133.0,Biking
4140,947,152.0,Biking
4141,1332,156.0,Biking
4142,1156,151.0,Biking
4143,5,,Biking
4144,2132,144.0,Biking
4145,172,145.0,Biking
4146,14,177.0,Biking
4147,14,177.0,Biking
4148,15,185.0,Biking
4149,21,174.0,Biking
4150,14,181.0,Biking
4151,12,180.0,Biking
4152,122,164.0,Biking
4153,746,,Biking
4154,494,154.0,Biking
4155,759,141.0,Biking
4156,624,139.0,Biking
4157,36,171.0,Biking
4158,31,143.0,Biking
4159,20,136.0,Biking
4160,33,166.0,Biking
4161,20,137.0,Biking
4162,32,165.0,Biking
4163,20,138.0,Biking
4164,20,135.0,Biking
4165,27,172.0,Biking
4166,382,138.0,Biking
4167,558,136.0,Biking
4168,0,137.0,Biking
4169,1699,,Biking
4170,2010,139.0,Biking
4171,330,121.0,Biking
4172,580,137.0,Biking
4173,11,123.0,Biking
4174,863,149.0,Biking
4175,1422,,Biking
4176,167,,Biking
4177,3,,Biking
4178,5,,Biking
4179,395,131.0,Biking
4180,142,176.0,Biking
4181,257,135.0,Biking
4182,122,173.0,Biking
4183,637,142.0,Biking
4184,2047,136.0,Biking
4185,991,149.0,Biking
4186,705,156.0,Biking
4187,1172,143.0,Biking
4188,1210,135.0,Biking
4189,821,,Biking
4190,198,,Biking
4191,594,,Biking
4192,442,143.0,Biking
4193,90,153.0,Biking
4194,568,146.0,Biking
4195,837,135.0,Biking
4196,1380,146.0,Biking
4197,848,182.0,Biking
4198,19,113.0,Biking
4199,166,150.0,Biking
4200,1108,,Biking
4201,801,,Biking
4202,975,160.0,Biking
4203,794,167.0,Biking
4204,1145,152.0,Biking
4205,1810,136.0,Biking
4206,1401,147.0,Biking
4207,263,124.0,Biking
4208,147,162.0,Biking
4209,33,141.0,Biking
4210,267,149.0,Biking
4211,150,154.0,Biking
4212,573,,Biking
4213,24,140.0,Biking
4214,53,177.0,Biking
4215,82,153.0,Biking
4216,0,88.0,Biking
4217,201,129.0,Biking
4218,210,118.0,Biking
4219,146,160.0,Biking
4220,72,150.0,Biking
4221,127,163.0,Biking
4222,141,168.0,Biking
4223,109,158.0,Biking
4224,95,155.0,Biking
4225,59,179.0,Biking
4226,1027,149.0,Biking
4227,1615,149.0,Biking
4228,958,132.0,Biking
4229,926,167.0,Biking
4230,299,142.0,Biking
4231,24,154.0,Biking
4232,21,151.0,Biking
4233,29,143.0,Biking
4234,98,138.0,Biking
4235,20,135.0,Biking
4236,19,136.0,Biking
4237,19,140.0,Biking
4238,19,133.0,Biking
4239,48,168.0,Biking
4240,111,145.0,Biking
4241,56,175.0,Biking
4242,646,141.0,Biking
4243,82,110.0,Biking
4244,179,150.0,Biking
4245,177,158.0,Biking
4246,166,152.0,Biking
4247,1564,153.0,Biking
4248,2231,146.0,Biking
4249,1861,136.0,Biking
4250,968,148.0,Biking
4251,416,147.0,Biking
4252,68,184.0,Biking
4253,419,144.0,Biking
4254,263,140.0,Biking
4255,953,143.0,Biking
4256,424,138.0,Biking
4257,16,132.0,Biking
4258,9,145.0,Biking
4259,15,167.0,Biking
4260,31,125.0,Biking
4261,82,168.0,Biking
4262,141,131.0,Biking
4263,1110,140.0,Biking
4264,763,147.0,Biking
4265,435,161.0,Biking
4266,532,149.0,Biking
4267,441,135.0,Biking
4268,22,135.0,Biking
4269,24,132.0,Biking
4270,14,130.0,Biking
4271,19,133.0,Biking
4272,190,136.0,Biking
4273,268,171.0,Biking
4274,126,143.0,Biking
4275,731,127.0,Biking
4276,68,115.0,Biking
4277,726,138.0,Biking
4278,287,121.0,Biking
4279,1084,158.0,Biking
4280,416,131.0,Biking
4281,77,131.0,Biking
4282,42,177.0,Biking
4283,21,133.0,Biking
4284,26,133.0,Biking
4285,21,129.0,Biking
4286,37,125.0,Biking
4287,21,125.0,Biking
4288,26,132.0,Biking
4289,114,134.0,Biking
4290,236,150.0,Biking
4291,1130,128.0,Biking
4292,638,125.0,Biking
4293,357,172.0,Biking
4294,78,126.0,Biking
4295,106,164.0,Biking
4296,116,157.0,Biking
4297,110,160.0,Biking
4298,91,162.0,Biking
4299,94,162.0,Biking
4300,1227,152.0,Biking
4301,931,134.0,Biking
4302,136,141.0,Biking
4303,536,133.0,Biking
4304,120,146.0,Biking
4305,499,137.0,Biking
4306,4,104.0,Biking
4307,24,166.0,Biking
4308,24,163.0,Biking
4309,17,132.0,Biking
4310,31,141.0,Biking
4311,26,170.0,Biking
4312,24,165.0,Biking
4313,57,149.0,Biking
4314,16,166.0,Biking
4315,48,152.0,Biking
4316,374,138.0,Biking
4317,1131,158.0,Biking
4318,573,131.0,Biking
4319,1136,133.0,Biking
4320,431,,Biking
4321,332,,Biking
4322,461,,Biking
4323,496,,Biking
4324,0,130.0,Biking
4325,662,140.0,Biking
4326,88,154.0,Biking
4327,16,131.0,Biking
4328,64,177.0,Biking
4329,22,136.0,Biking
4330,68,183.0,Biking
4331,236,141.0,Biking
4332,605,139.0,Biking
4333,389,133.0,Biking
4334,941,129.0,Biking
4335,1693,142.0,Biking
4336,273,171.0,Biking
4337,270,133.0,Biking
4338,1601,143.0,Biking
4339,1741,136.0,Biking
4340,573,128.0,Biking
4341,25,134.0,Biking
4342,21,127.0,Biking
4343,30,131.0,Biking
4344,25,137.0,Biking
4345,21,130.0,Biking
4346,14,174.0,Biking
4347,731,147.0,Biking
4348,11,161.0,Biking
4349,129,159.0,Biking
4350,1231,144.0,Biking
4351,441,178.0,Biking
4352,85,140.0,Biking
4353,1089,154.0,Biking
4354,499,132.0,Biking
4355,2199,146.0,Biking
4356,33,124.0,Biking
4357,284,134.0,Biking
4358,58,183.0,Biking
4359,26,147.0,Biking
4360,95,181.0,Biking
4361,57,133.0,Biking
4362,1180,,Biking
4363,920,166.0,Biking
4364,631,142.0,Biking
4365,1,153.0,Biking
4366,0,137.0,Biking
4367,0,145.0,Biking
4368,20,130.0,Biking
4369,0,140.0,Biking
4370,263,141.0,Biking
4371,67,120.0,Biking
4372,166,143.0,Biking
4373,138,138.0,Biking
4374,184,145.0,Biking
4375,1956,140.0,Biking
4376,36,177.0,Biking
4377,37,144.0,Biking
4378,826,131.0,Biking
4379,68,175.0,Biking
4380,20,131.0,Biking
4381,94,183.0,Biking
4382,378,148.0,Biking
4383,195,169.0,Biking
4384,24,125.0,Biking
4385,1416,162.0,Biking
4386,420,72.0,Biking
4387,482,,Biking
4388,10,157.0,Biking
4389,5,140.0,Biking
4390,5,143.0,Biking
4391,6,141.0,Biking
4392,10,150.0,Biking
4393,90,135.0,Biking
4394,994,147.0,Biking
4395,654,161.0,Biking
4396,412,142.0,Biking
4397,1306,148.0,Biking
4398,72,,Biking
4399,1275,,Biking
4400,361,129.0,Biking
4401,1298,175.0,Biking
4402,30,121.0,Biking
4403,447,151.0,Biking
4404,326,159.0,Biking
4405,170,135.0,Biking
4406,261,117.0,Biking
4407,116,132.0,Biking
4408,72,131.0,Biking
4409,242,123.0,Biking
4410,1866,133.0,Biking
4411,1835,152.0,Biking
4412,756,136.0,Biking
4413,133,186.0,Biking
4414,47,125.0,Biking
4415,9,149.0,Biking
4416,6,159.0,Biking
4417,601,141.0,Biking
4418,110,130.0,Biking
